 esp1   esp2   esp3  PSI:0.769231 esp1   esp2   esp3  PSI:0.8 esp1   esp2   esp3  PSI:0.806452 esp1   esp2   esp3  PSI:0.813008
0.161428  -0.198069  -0.559284  0.152288  -0.206842  -0.5143  0.162855  -0.219471  -0.506871  0.166075  -0.213855  -0.510111  
0.160837  -0.197367  -0.55951  0.152275  -0.206628  -0.514541  0.162675  -0.219409  -0.506762  0.165849  -0.213805  -0.509961  
0.161057  -0.197667  -0.559422  0.152173  -0.206461  -0.514543  0.162476  -0.219046  -0.507056  0.16585  -0.213544  -0.510336  
0.160768  -0.197234  -0.559594  0.152229  -0.206942  -0.514147  0.162357  -0.218965  -0.507071  0.165318  -0.21289  -0.510627  
0.16078  -0.197327  -0.559571  0.152037  -0.206896  -0.514155  0.162591  -0.218857  -0.507358  0.165093  -0.212768  -0.510516  
0.160487  -0.197034  -0.559654  0.152191  -0.206797  -0.514415  0.162549  -0.218633  -0.507648  0.164684  -0.212726  -0.510215  
0.160122  -0.196932  -0.559454  0.151945  -0.206649  -0.514308  0.162156  -0.218246  -0.507772  0.164895  -0.212535  -0.510657  
0.159646  -0.196719  -0.559241  0.152141  -0.206529  -0.514593  0.161847  -0.217491  -0.508267  0.16565  -0.213234  -0.510636  
0.159136  -0.196372  -0.559163  0.152055  -0.206435  -0.514574  0.161511  -0.217202  -0.508101  0.165604  -0.212971  -0.510895  
0.158915  -0.196016  -0.559363  0.151969  -0.205943  -0.514937  0.161017  -0.216677  -0.508212  0.165767  -0.213179  -0.510861  
0.158596  -0.196071  -0.558909  0.151841  -0.205932  -0.514881  0.161136  -0.216985  -0.507995  0.165645  -0.212939  -0.510994  
0.158856  -0.19634  -0.558863  0.151985  -0.206449  -0.514545  0.16109  -0.216739  -0.508216  0.165145  -0.212306  -0.511188  
0.159494  -0.196901  -0.558753  0.15199  -0.206319  -0.514679  0.160891  -0.216855  -0.507848  0.164646  -0.21237  -0.510591  
0.159576  -0.196713  -0.558957  0.151971  -0.206264  -0.514795  0.161425  -0.217009  -0.508025  0.164309  -0.212221  -0.510386  
0.159446  -0.196949  -0.558595  0.151559  -0.205668  -0.515061  0.161522  -0.217194  -0.507895  0.164452  -0.212859  -0.509816  
0.159102  -0.196518  -0.558743  0.151593  -0.205735  -0.515104  0.161713  -0.21726  -0.507847  0.164882  -0.213467  -0.509504  
0.159188  -0.196318  -0.559121  0.151343  -0.205731  -0.514921  0.161891  -0.217704  -0.50746  0.164723  -0.213149  -0.5097  
0.159194  -0.196338  -0.559097  0.151227  -0.205532  -0.515081  0.162178  -0.218044  -0.50724  0.164255  -0.213097  -0.509371  
0.159231  -0.196742  -0.558665  0.151718  -0.206006  -0.514911  0.16247  -0.218145  -0.507328  0.164489  -0.213522  -0.508946  
0.15922  -0.196497  -0.558947  0.151912  -0.206473  -0.514523  0.162679  -0.217765  -0.507933  0.164537  -0.213954  -0.508409  
0.159149  -0.196431  -0.558914  0.152133  -0.206581  -0.514675  0.162656  -0.217927  -0.50787  0.164923  -0.213677  -0.509097  
0.158928  -0.196307  -0.558818  0.152553  -0.206494  -0.515082  0.162389  -0.217546  -0.508035  0.165468  -0.213862  -0.509442  
0.158462  -0.196008  -0.558703  0.152748  -0.206684  -0.515161  0.16256  -0.217804  -0.507929  0.165099  -0.213654  -0.509379  
0.158903  -0.196003  -0.55912  0.152593  -0.206506  -0.515235  0.162143  -0.217583  -0.507818  0.165737  -0.213972  -0.509566  
0.159109  -0.196105  -0.559109  0.152574  -0.206651  -0.515107  0.162554  -0.217795  -0.507986  0.165186  -0.213828  -0.509255  
0.158976  -0.195599  -0.559561  0.15281  -0.206871  -0.515184  0.162287  -0.217976  -0.507536  0.164645  -0.213842  -0.508823  
